title,year,mileage,transmission,fuel,body_color,inside_color,body_status,description,body_type,volume,engine,acceleration,price
136,2010,200000.0,0,10.0,8,28,1,3039,3,3.3,6.0,8,2160000000
84,2016,140000.0,0,7.2,18,28,1,4217,1,1.6,4.0,12,1500000000
87,1400,15000.0,1,8.3,19,35,1,9002,3,1.8,4.0,13,527000000
86,1401,4000.0,1,6.9,19,28,1,770,3,1.5,4.0,12,400000000
165,1401,40000.0,1,7.0,19,28,1,722,3,1.8,4.0,12,550000000
21,2018,45000.0,0,6.5,19,26,1,6638,3,2.0,4.0,5,6900000000
160,1399,72500.0,1,6.4,19,28,14,9424,2,1.4,4.0,14,464500000
152,1395,188000.0,1,6.4,19,7,11,2283,3,1.3,4.0,13,230000000
162,1396,113000.0,1,6.6,19,28,14,11487,2,1.6,4.0,11,600000000
90,1389,288000.0,0,9.7,33,28,7,10258,1,2.4,4.0,12,1090000000
93,1401,19000.0,1,7.2,19,28,1,4666,3,1.5,4.0,13,630000000
164,1393,130000.0,1,9.0,9,35,1,5536,3,1.8,4.0,11,320000000
26,1396,137000.0,0,6.7,19,28,1,10090,2,1.5,4.0,14,750000000
22,2017,55000.0,0,5.9,29,28,14,7826,3,2.0,4.0,6,10400000000
160,1383,250000.0,1,6.4,7,28,5,2349,2,1.4,4.0,14,210000000
112,1396,110000.0,1,6.3,29,7,1,1935,1,1.5,4.0,11,450000000
173,1397,84000.0,0,9.0,29,25,1,9880,1,2.0,4.0,12,1060000000
165,1386,390000.0,1,9.1,19,28,4,7310,3,1.8,4.0,11,235000000
23,2009,100000.0,0,10.0,29,28,1,898,3,3.0,6.0,6,4000000000
160,1395,135000.0,1,6.4,29,28,4,5212,2,1.6,4.0,11,410000000
63,1400,40000.0,1,7.9,19,28,1,555,3,1.7,4.0,13,700000000
141,2015,109000.0,0,9.6,19,28,14,6420,1,2.4,4.0,10,2600000000
87,1398,93000.0,1,8.3,19,28,1,2290,3,1.8,4.0,13,445000000
32,2013,110000.0,0,7.0,19,29,1,8001,3,3.5,6.0,6,9000000000
171,1402,2700.0,0,6.9,29,28,1,1650,3,1.5,4.0,10,1310000000
160,1396,175000.0,1,6.4,9,26,6,7334,2,1.4,4.0,14,420000000
164,1384,370000.0,1,9.0,29,28,5,6504,3,1.8,4.0,11,180000000
162,1401,8000.0,0,7.4,19,24,1,4911,2,1.6,4.0,12,850000000
184,1390,265000.0,1,7.0,19,21,14,5967,3,1.5,4.0,11,322000000
92,1387,213000.0,1,7.0,19,28,5,9331,3,2.0,4.0,9,320000000
63,1401,56000.0,1,7.8,29,28,1,3882,3,1.7,4.0,10,814000000
160,1383,500000.0,1,6.4,33,28,5,11039,2,1.4,4.0,14,195000000
63,1400,23000.0,0,7.8,29,28,14,4682,3,1.7,4.0,10,745000000
162,1399,1600.0,1,6.6,19,7,1,6769,2,1.6,4.0,11,640000000
160,1397,160000.0,1,6.4,19,28,9,6195,2,1.6,4.0,11,490000000
160,1400,32000.0,1,6.4,19,28,1,11651,2,1.4,4.0,14,520000000
164,1388,300000.0,1,9.0,33,28,1,5293,3,1.8,4.0,11,240000000
87,1396,144700.0,1,7.5,19,35,1,3826,3,1.7,4.0,12,435000000
87,1396,52000.0,1,7.5,19,35,1,3666,3,1.7,4.0,12,455000000
152,1390,140000.0,1,6.7,19,28,7,9540,3,1.3,4.0,13,190000000
160,1399,70000.0,1,6.4,19,28,1,10014,2,1.4,4.0,14,475000000
190,2016,7000.0,0,5.6,19,28,1,2844,2,1.2,4.0,13,1350000000
37,1403,3000.0,1,7.1,29,28,1,6446,3,1.6,4.0,12,765000000
32,2015,120000.0,0,6.1,26,25,1,6646,3,2.0,4.0,7,9300000000
83,1395,180000.0,0,7.2,19,28,1,8301,3,1.6,4.0,11,550000000
161,1391,158000.0,0,7.3,29,28,6,5007,3,1.6,4.0,12,418000000
76,1391,185000.0,0,7.8,19,28,14,4198,3,2.0,4.0,9,820000000
107,2015,114000.0,0,7.9,0,24,1,7845,1,2.0,4.0,7,5300000000
162,1397,67410.0,0,7.1,19,28,1,2142,2,1.6,4.0,12,690000000
145,2007,238000.0,0,9.4,20,7,1,4534,3,3.3,6.0,7,1315000000
55,1396,54000.0,0,7.7,29,28,1,4380,1,2.0,4.0,11,1120000000
45,2012,90000.0,0,13.0,19,35,1,7718,5,4.0,6.0,9,13700000000
79,2017,110000.0,0,5.9,26,28,1,10659,1,1.2,4.0,10,1530000000
147,2013,160000.0,0,11.5,19,28,14,1035,5,3.8,6.0,8,3850000000
162,1401,2717.0,1,6.6,19,7,1,5726,2,1.6,4.0,11,68000000
188,2017,136000.0,0,8.8,29,26,4,11554,1,2.4,4.0,11,4650000000
58,1397,90000.0,0,6.0,29,25,7,762,3,1.5,4.0,13,490000000
12,1394,150000.0,1,6.3,29,28,4,9649,2,1.5,4.0,11,330000000
162,1403,3500.0,0,7.4,19,28,1,3672,2,1.6,4.0,12,880000000
72,1394,110000.0,1,6.9,19,7,1,6322,3,1.6,4.0,10,585000000
159,1398,34000.0,0,6.7,25,7,1,10086,1,1.6,4.0,8,2000000000
161,1391,114000.0,1,6.6,29,28,9,6385,3,1.6,4.0,11,390000000
29,1397,190000.0,0,6.7,19,28,1,6887,3,1.6,4.0,12,780000000
115,1388,174000.0,0,8.2,34,28,5,10679,3,2.0,4.0,10,800000000
129,1386,400000.0,1,13.0,19,7,5,6017,4,2.4,4.0,13,950000000
145,2007,255000.0,0,8.6,33,35,1,4753,3,2.4,4.0,10,1260000000
101,1402,9000.0,0,7.0,19,28,1,9804,1,1.6,4.0,8,1880000000
160,1398,43000.0,1,6.4,19,28,1,8813,2,1.6,4.0,11,570000000
76,1391,220000.0,1,7.0,19,35,14,589,3,1.6,4.0,10,860000000
63,1397,99000.0,1,7.9,8,28,1,2416,3,1.7,4.0,10,680000000
168,1396,190000.0,0,7.2,19,28,6,9873,1,1.6,4.0,15,810000000
113,1393,107000.0,1,8.2,19,28,1,47,1,1.8,4.0,13,550000000
53,1400,80000.0,1,6.9,19,7,1,7096,2,1.5,4.0,13,345000000
68,1399,141000.0,1,6.9,19,28,7,738,3,1.6,4.0,12,445000000
170,1400,28000.0,0,6.9,29,28,7,8686,3,1.5,4.0,9,945000000
161,1390,230000.0,1,6.6,19,7,1,9393,3,1.6,4.0,11,400000000
180,1401,7400.0,1,7.1,19,28,1,118,2,1.5,4.0,13,400000000
165,1393,198000.0,1,9.1,19,35,14,3923,3,1.8,4.0,11,400000000
179,1399,7000.0,1,7.0,19,7,1,1877,2,1.5,4.0,13,350000000
152,1394,195000.0,1,6.4,19,7,1,4637,3,1.3,4.0,13,219000000
16,1391,230000.0,1,6.9,19,35,1,501,1,2.0,4.0,12,490000000
131,1401,44000.0,0,8.0,29,28,1,9605,1,1.5,4.0,9,1220000000
20,2016,57000.0,0,7.4,19,29,1,7967,1,2.0,4.0,6,9100000000
160,1396,44500.0,1,6.4,19,28,6,845,2,1.4,4.0,14,415000000
63,1402,11500.0,0,7.8,8,6,1,578,3,1.7,4.0,10,855000000
72,1394,189000.0,1,6.9,19,32,14,7401,3,1.6,4.0,10,445000000
22,2016,110000.0,0,6.5,19,29,1,8027,3,2.0,4.0,6,8200000000
161,1398,83000.0,1,6.6,19,7,1,9903,3,1.6,4.0,11,560000000
115,1388,314000.0,0,8.2,19,28,4,5808,3,2.0,4.0,10,825000000
182,2016,40000.0,0,8.1,29,28,1,10628,3,2.4,4.0,9,4200000000
53,1396,200000.0,1,6.9,34,32,2,176,2,1.5,4.0,13,298000000
168,1396,114000.0,0,7.2,9,28,14,6550,1,1.6,4.0,15,780000000
94,1401,3700.0,0,7.3,19,28,1,6019,1,1.6,4.0,15,1250000000
141,2015,175000.0,0,9.6,29,26,4,5654,1,2.4,4.0,10,2130000000
63,1402,7500.0,1,7.8,29,28,1,293,3,1.7,4.0,10,900000000
55,1394,125000.0,1,7.7,19,28,1,2358,1,2.0,4.0,10,890000000
168,1398,125000.0,0,7.2,19,28,11,3491,1,1.6,4.0,15,860000000
111,1396,140000.0,0,8.7,19,28,1,3531,3,2.4,4.0,10,1020000000
188,2009,180000.0,0,11.5,29,29,4,8397,1,3.3,6.0,9,1600000000
182,2013,200000.0,0,8.1,29,35,1,8023,3,2.4,4.0,10,2350000000
161,1396,88000.0,1,6.6,19,28,1,7051,3,1.6,4.0,11,480000000
160,1401,39600.0,1,6.4,19,28,1,2414,2,1.4,4.0,14,495000000
135,2010,180000.0,0,7.5,29,28,7,4419,2,2.0,4.0,11,920000000
172,1399,120000.0,0,6.4,29,28,1,2802,3,1.5,4.0,9,1070000000
107,2017,97000.0,0,7.9,8,24,1,9534,1,2.0,4.0,7,8200000000
131,1397,190000.0,0,8.0,19,28,14,7078,1,1.5,4.0,9,1000000000
55,1394,110000.0,1,7.7,19,28,4,1085,1,2.0,4.0,10,850000000
160,1391,204372.0,1,6.4,19,21,9,4006,2,1.4,4.0,14,290000000
107,2017,48000.0,0,7.9,29,24,1,8048,1,2.0,4.0,7,8700000000
13,1391,250000.0,1,7.0,33,32,1,6820,3,2.0,4.0,12,290000000
185,2015,163000.0,0,7.4,9,28,14,5989,3,2.0,4.0,10,2150000000
160,1391,147000.0,1,6.4,9,28,1,2680,2,1.4,4.0,14,360000000
161,1389,290000.0,1,7.4,29,28,1,4253,3,1.6,4.0,12,320000000
9,1390,205000.0,1,3.7,19,17,11,1759,2,1.1,4.0,13,180000000
113,1392,280000.0,1,8.2,29,21,4,5924,1,1.8,4.0,13,500000000
144,2015,82000.0,0,9.4,29,26,1,3292,1,2.4,4.0,11,3210000000
87,1395,133000.0,1,7.5,9,25,12,11695,3,1.7,4.0,12,370000000
173,1396,159000.0,0,9.0,19,28,1,3466,1,2.0,4.0,12,1100000000
165,1397,68000.0,1,7.5,19,35,1,11064,3,1.6,4.0,13,675000000
152,1389,350000.0,1,6.7,19,28,12,5085,3,1.3,4.0,13,185000000
160,1397,123200.0,1,6.4,19,28,1,2058,2,1.4,4.0,14,429000000
116,1395,170000.0,0,7.6,19,28,1,8774,3,2.0,4.0,9,1750000000
185,2010,138000.0,0,7.9,0,28,1,3078,3,2.0,4.0,10,1250000000
36,1401,14000.0,1,7.1,33,28,1,5385,3,1.6,4.0,12,700000000
179,1402,18000.0,1,7.0,19,28,1,8993,2,1.5,4.0,13,395000000
165,1392,345000.0,1,9.1,29,35,7,9895,3,1.8,4.0,11,315000000
174,1397,125000.0,0,6.7,19,27,1,9600,1,1.5,4.0,10,1200000000
179,1400,63000.0,1,7.0,19,28,1,7338,2,1.5,4.0,13,335000000
55,1394,198000.0,1,7.7,19,28,14,5406,1,2.0,4.0,10,840000000
57,1394,93000.0,0,7.6,19,28,1,11017,3,1.8,4.0,10,630000000
18,2017,26000.0,0,6.6,29,29,1,4843,1,2.0,4.0,6,6850000000
27,1397,120000.0,0,6.5,19,28,4,4225,3,1.65,4.0,13,570000000
107,2015,120000.0,0,7.9,19,26,14,11636,1,2.0,4.0,7,5490000000
160,1394,215000.0,1,6.4,19,28,13,11447,2,1.6,4.0,11,430000000
165,1402,22000.0,1,7.0,19,17,1,9561,3,1.8,4.0,12,633000000
82,1398,150000.0,1,13.8,0,28,1,10088,4,2.4,4.0,21,550000000
85,1400,80000.0,1,7.0,19,21,1,7060,3,1.5,4.0,12,345000000
168,1398,81000.0,0,7.2,19,28,11,3496,1,1.6,4.0,15,830000000
132,1400,4700.0,0,8.6,19,28,1,3357,1,1.8,4.0,10,1450000000
61,1395,120000.0,0,7.7,29,28,1,7406,2,1.6,4.0,12,670000000
114,1391,120000.0,0,6.5,0,28,1,3478,2,1.5,4.0,14,810000000
162,1400,34000.0,1,6.6,19,7,1,6751,2,1.6,4.0,11,590000000
61,1395,72000.0,0,7.7,19,33,1,8208,2,1.6,4.0,12,580000000
152,1392,212000.0,1,6.4,19,7,7,5258,3,1.3,4.0,13,180000000
191,2013,137000.0,0,9.4,9,7,7,1033,3,3.5,6.0,7,2050000000
87,1396,120000.0,1,8.3,19,25,9,7223,3,1.8,4.0,13,339000000
55,1396,262000.0,0,7.7,29,28,6,6350,1,2.0,4.0,11,890000000
53,1399,120000.0,1,6.9,19,28,4,9888,2,1.5,4.0,13,305000000
123,1392,49000.0,0,9.4,19,28,1,2517,3,2.5,6.0,9,3660000000
152,1394,89000.0,0,6.4,33,21,1,11169,3,1.3,4.0,13,308000000
44,2016,138000.0,0,11.2,29,26,1,4038,4,2.7,4.0,12,6170000000
104,1402,8000.0,0,7.9,29,29,1,1403,5,2.0,4.0,8,2590000000
160,1395,200000.0,1,6.4,19,28,5,10207,2,1.6,4.0,11,380000000
65,1402,15000.0,0,7.3,29,26,1,9923,1,1.5,4.0,13,1770000000
82,1385,400000.0,1,13.0,0,28,7,192,4,2.4,4.0,18,250000000
94,1402,36000.0,0,7.3,19,28,6,8825,1,1.6,4.0,15,1245000000
160,1395,200000.0,1,6.4,19,28,1,540,2,1.4,4.0,14,445000000
167,1384,200000.0,1,9.0,19,28,7,10202,4,1.7,4.0,12,150000000
116,1397,11000.0,0,7.6,19,28,1,9012,3,2.0,4.0,9,2500000000
181,2014,120000.0,0,9.6,19,28,1,489,1,2.4,4.0,10,2850000000
162,1397,100000.0,0,7.1,9,21,1,3526,2,1.6,4.0,12,672000000
71,2017,90000.0,0,6.2,19,28,1,786,3,1.6,4.0,7,3100000000
89,1395,152000.0,1,7.5,19,35,1,4412,3,1.7,4.0,12,440000000
35,1403,2250.0,0,7.3,19,28,1,3689,3,1.6,4.0,13,940000000
178,1400,40000.0,1,7.0,19,28,1,11084,2,1.5,4.0,13,355000000
182,2016,85000.0,0,8.1,29,28,1,3084,3,2.4,4.0,9,3800000000
136,2008,230000.0,0,10.0,32,35,1,10327,3,3.3,6.0,8,1350000000
93,1400,40000.0,1,7.2,19,28,6,1954,3,1.5,4.0,13,590000000
145,2009,250000.0,0,8.7,19,28,4,11448,3,2.4,4.0,9,1170000000
124,2016,88000.0,0,6.0,20,18,1,11066,1,1.6,4.0,11,2200000000
144,2015,98000.0,0,9.4,9,33,1,2249,1,2.4,4.0,11,3050000000
63,1400,15000.0,0,7.8,29,28,1,2691,3,1.7,4.0,10,819000000
52,1399,32500.0,1,6.9,19,21,1,3548,3,1.5,4.0,13,320000000
162,1401,42000.0,1,6.6,19,28,1,3787,2,1.6,4.0,11,695000000
179,1399,63000.0,1,7.0,19,28,7,8883,2,1.5,4.0,13,302000000
104,1403,7900.0,0,7.9,29,28,1,273,5,2.0,4.0,8,2850000000
184,1387,340000.0,1,7.0,19,28,5,1719,3,1.5,4.0,11,250000000
160,1388,185000.0,1,6.4,19,28,7,2338,2,1.4,4.0,14,285000000
93,1401,33000.0,1,7.2,19,28,1,6416,3,1.5,4.0,13,635000000
159,1397,95000.0,0,6.7,29,28,6,2490,1,1.6,4.0,8,1690000000
9,1390,126000.0,1,3.7,19,4,12,8444,2,0.8,3.0,18,154000000
42,2017,15000.0,0,8.1,19,35,1,10480,1,2.5,4.0,9,6550000000
87,1392,222000.0,1,7.5,19,28,1,247,3,1.7,4.0,12,350000000
99,1389,143000.0,1,8.1,19,21,1,1296,2,1.8,4.0,11,410000000
152,1398,110000.0,1,6.4,19,32,1,5443,3,1.3,4.0,13,285000000
101,1402,5000.0,0,7.0,19,28,1,7600,1,1.6,4.0,8,2050000000
34,1401,58000.0,0,7.3,33,32,1,2396,3,1.6,4.0,13,780000000
132,1402,28000.0,0,8.6,29,28,1,8975,1,1.8,4.0,10,1478000000
11,1393,216000.0,1,6.3,19,35,14,2265,3,1.5,4.0,11,340000000
165,1400,89000.0,1,9.1,19,28,14,8108,3,1.8,4.0,11,535000000
176,1395,180000.0,1,10.8,32,21,4,3683,4,1.7,4.0,15,379000000
1,1395,158000.0,1,9.2,19,28,7,6529,4,1.7,4.0,12,185000000
185,2012,340000.0,0,6.9,29,28,8,1186,3,1.6,4.0,12,765000000
152,1399,10634.0,1,6.4,19,28,1,8283,3,1.3,4.0,13,330000000
165,1401,50000.0,1,7.2,19,35,1,10045,3,1.6,4.0,13,705000000
164,1398,55200.0,1,9.0,9,35,1,9404,3,1.8,4.0,11,465000000
151,1389,243000.0,1,6.7,34,7,1,5805,2,1.3,4.0,13,210000000
15,1400,33333.0,0,6.1,19,28,1,637,1,1.5,4.0,12,850000000
117,1383,155000.0,1,7.5,19,7,5,5683,3,1.6,4.0,11,310000000
165,1400,110000.0,1,7.5,9,35,1,10496,3,1.6,4.0,13,648000000
76,1391,196000.0,0,7.8,19,21,13,3911,3,2.0,4.0,9,830000000
168,1397,98000.0,0,7.2,34,28,1,1483,1,1.6,4.0,15,960000000
141,2015,170000.0,0,9.6,19,28,1,7581,1,2.4,4.0,10,2270000000
67,1392,192000.0,1,6.9,19,7,1,493,3,1.6,4.0,12,358000000
161,1398,100000.0,1,6.6,19,28,1,10793,3,1.6,4.0,11,540000000
80,1402,2900.0,0,7.5,29,28,1,5062,3,1.5,4.0,10,1285000000
132,1396,96000.0,0,9.7,19,19,1,1305,1,1.8,4.0,10,1090000000
160,1397,111000.0,1,6.4,19,28,6,3586,2,1.4,4.0,14,430000000
160,1382,500000.0,1,6.4,7,28,8,6136,2,1.4,4.0,14,190000000
162,1389,185000.0,0,7.1,11,28,1,10817,2,1.6,4.0,11,475000000
165,1401,30000.0,1,7.5,19,35,1,4898,3,1.6,4.0,13,715000000
152,1398,75000.0,1,6.4,19,28,1,7371,3,1.3,4.0,13,295000000
126,1383,400000.0,0,10.7,33,35,8,10261,3,3.0,6.0,9,680000000
49,2008,110000.0,0,8.2,25,4,7,6263,3,2.4,4.0,10,1600000000
87,1392,157000.0,1,7.5,19,21,9,3745,3,1.7,4.0,12,315000000
77,1395,150000.0,1,6.8,29,7,6,11499,3,1.6,4.0,10,510000000
152,1395,180000.0,1,6.4,19,17,14,6570,3,1.3,4.0,13,230000000
70,1400,45000.0,1,6.8,19,28,6,6928,3,1.6,4.0,12,575000000
12,1396,100000.0,1,6.3,19,28,14,9247,2,1.5,4.0,11,485000000
165,1390,286000.0,1,7.5,19,17,1,8784,3,1.6,4.0,13,410000000
53,1400,52000.0,1,6.9,19,21,1,3177,2,1.5,4.0,13,345000000
86,1402,23000.0,1,6.9,19,7,1,2285,3,1.5,4.0,12,390000000
83,1397,108000.0,0,7.2,19,28,1,5088,3,1.6,4.0,11,660000000
165,1402,30000.0,1,7.5,19,7,14,6808,3,1.6,4.0,13,770000000
61,1397,90000.0,0,7.7,29,28,1,7435,2,1.6,4.0,12,670000000
173,1396,105000.0,0,9.0,19,28,1,4440,1,2.0,4.0,12,1100000000
164,1397,107000.0,1,9.0,9,7,4,2009,3,1.8,4.0,11,380000000
85,1400,66000.0,1,7.0,19,7,1,2458,3,1.5,4.0,12,340000000
33,1397,115000.0,0,9.8,29,28,1,6197,1,2.4,4.0,13,1120000000
165,1388,190000.0,1,9.5,19,28,7,7191,3,1.8,4.0,13,295000000
34,1402,16000.0,0,7.3,29,28,1,9537,3,1.6,4.0,13,840000000
182,2014,155000.0,0,8.1,19,28,1,4316,3,2.4,4.0,10,2900000000
32,2015,64000.0,0,6.1,19,28,7,5923,3,2.0,4.0,7,7450000000
93,1401,4100.0,1,7.2,19,28,1,7746,3,1.5,4.0,13,630000000
126,1389,230000.0,0,10.7,19,35,4,7134,3,3.0,6.0,9,1450000000
186,1395,108000.0,0,7.9,29,35,1,3423,3,2.0,4.0,10,1420000000
160,1391,285000.0,1,6.4,19,28,4,11483,2,1.4,4.0,14,345000000
164,1388,250000.0,1,9.0,33,28,7,7458,3,1.8,4.0,11,250000000
185,2014,198000.0,0,7.4,20,28,7,6224,3,2.0,4.0,10,1800000000
101,1402,10700.0,0,7.0,9,28,1,3761,1,1.6,4.0,8,2000000000
72,1396,68000.0,1,6.9,19,28,1,7702,3,1.6,4.0,10,685000000
165,1402,60000.0,1,7.0,19,35,1,8101,3,1.8,4.0,12,585000000
61,1397,74000.0,0,7.7,9,7,7,3749,2,1.6,4.0,12,670000000
78,2014,190000.0,0,9.5,19,28,1,7742,1,2.5,4.0,10,1850000000
127,1376,450000.0,1,14.0,40,35,8,8218,5,2.4,4.0,16,420000000
165,1402,7000.0,1,7.0,19,4,1,86,3,1.8,4.0,12,610000000
162,1401,5000.0,0,7.4,19,28,1,4456,2,1.6,4.0,12,815000000
53,1394,135000.0,1,6.9,29,32,14,467,2,1.5,4.0,13,270000000
99,1384,180000.0,1,8.1,33,7,1,2436,2,1.8,4.0,11,340000000
93,1401,58000.0,1,7.2,19,28,1,1868,3,1.5,4.0,13,580000000
37,1402,9000.0,1,7.1,0,28,1,4806,3,1.6,4.0,12,710000000
63,1401,38000.0,1,7.8,29,28,1,987,3,1.7,4.0,10,790000000
178,1400,40100.0,1,7.0,19,28,1,4532,2,1.5,4.0,13,365000000
75,1396,93000.0,0,8.0,19,28,1,1612,2,1.6,4.0,11,980000000
25,1396,185000.0,0,6.8,19,28,1,305,3,1.5,4.0,14,585000000
160,1395,132000.0,1,6.4,9,28,12,6378,2,1.4,4.0,14,385000000
160,1387,111114.0,1,6.4,9,28,6,369,2,1.4,4.0,14,268000000
144,2017,50000.0,0,8.5,19,28,1,7775,1,2.4,4.0,11,4250000000
178,1400,30000.0,1,7.0,29,28,1,1850,2,1.5,4.0,13,355000000
68,1398,177000.0,1,6.9,19,28,7,9531,3,1.6,4.0,12,385000000
165,1385,320000.0,1,9.1,19,28,5,4159,3,1.8,4.0,11,280000000
69,1400,38000.0,1,6.9,19,28,6,1765,3,1.6,4.0,12,485000000
87,1389,290000.0,1,7.5,19,35,5,5994,3,1.7,4.0,12,230000000
162,1397,160000.0,1,6.6,34,28,7,1968,2,1.6,4.0,11,515000000
147,2011,390000.0,0,11.5,29,26,1,6901,5,3.8,6.0,8,3100000000
165,1393,200000.0,1,8.6,9,28,1,10107,3,1.9,4.0,10,390000000
165,1394,290000.0,1,9.1,9,33,1,4303,3,1.8,4.0,11,385000000
26,1397,55000.0,0,6.5,19,7,1,3509,2,1.65,4.0,13,780000000
77,1394,101000.0,1,6.8,19,7,12,3082,3,1.6,4.0,10,550000000
116,1390,270000.0,0,7.6,19,28,1,8293,3,2.0,4.0,9,1465000000
144,2015,145000.0,0,9.4,19,28,1,2811,1,2.4,4.0,11,2970000000
160,1394,34000.0,1,6.4,33,7,1,10658,2,1.6,4.0,11,490000000
165,1386,360000.0,1,9.5,19,28,11,7284,3,1.8,4.0,13,275000000
63,1402,22000.0,0,8.1,19,17,1,2376,3,1.7,4.0,10,930000000
87,1387,385000.0,1,7.5,33,35,4,2191,3,1.7,4.0,12,243000000
37,1402,2300.0,1,7.1,29,7,1,10437,3,1.6,4.0,12,800000000
162,1400,46000.0,0,7.1,19,28,6,4732,2,1.6,4.0,12,790000000
185,2015,160000.0,0,7.4,19,28,14,10939,3,2.0,4.0,10,1960000000
178,1401,49000.0,1,7.0,19,33,6,2303,2,1.5,4.0,13,320000000
72,1390,201000.0,1,6.9,19,28,1,6093,3,1.6,4.0,10,460000000
63,1401,25000.0,0,7.8,19,28,1,243,3,1.7,4.0,10,825000000
59,2013,203000.0,1,7.2,19,33,7,2246,3,1.8,4.0,12,540000000
102,1402,10000.0,0,6.9,19,28,1,10604,3,1.5,4.0,10,1500000000
160,1398,52000.0,1,6.4,29,28,4,5156,2,1.4,4.0,14,415000000
165,1401,24000.0,1,7.0,19,35,1,8942,3,1.8,4.0,12,615000000
68,1394,184000.0,1,6.9,34,28,11,6409,3,1.6,4.0,12,360000000
165,1398,91000.0,0,8.2,19,28,1,8928,3,1.6,4.0,15,670000000
184,1389,240000.0,1,7.0,9,33,12,8182,3,1.5,4.0,11,300000000
188,2017,90000.0,0,8.8,29,28,1,2640,1,2.4,4.0,11,4480000000
40,2011,90000.0,0,9.9,29,35,1,10729,3,3.5,6.0,7,4050000000
10,1395,172000.0,1,4.2,29,28,4,8445,2,1.0,3.0,18,250000000
78,2017,140000.0,0,8.3,29,28,1,7601,1,2.5,4.0,9,3500000000
52,1391,131000.0,1,6.9,0,21,1,11645,3,1.5,4.0,13,240000000
116,1397,62000.0,0,7.6,19,28,1,2692,3,2.0,4.0,9,2180000000
173,1400,39000.0,0,9.0,19,26,1,5968,1,2.0,4.0,12,1280000000
75,1396,90000.0,0,8.0,19,28,14,10684,2,1.6,4.0,11,885000000
31,2012,109000.0,0,6.9,19,28,1,5717,3,1.8,4.0,7,4700000000
15,1399,69000.0,0,6.1,19,25,1,5628,1,1.5,4.0,12,815000000
147,2010,148239.0,0,11.5,19,28,3,4708,5,3.8,6.0,8,2600000000
162,1390,127000.0,0,7.1,29,28,14,5015,2,1.6,4.0,11,500000000
182,2016,60000.0,0,8.1,29,26,1,2969,3,2.4,4.0,9,3900000000
42,2015,180000.0,0,8.1,29,24,14,7104,1,2.5,4.0,9,4000000000
138,2018,50000.0,0,7.5,19,28,1,8931,3,2.0,4.0,9,3000000000
22,2018,13800.0,0,5.9,18,29,1,9952,3,2.0,4.0,6,12500000000
105,1400,9000.0,0,8.1,29,28,1,5231,1,1.5,4.0,11,1620000000
87,1399,67000.0,1,8.3,19,28,1,2898,3,1.8,4.0,13,450000000
178,1401,49000.0,1,7.0,19,28,1,5075,2,1.5,4.0,13,367000000
55,1398,13900.0,0,7.7,29,28,1,10307,1,2.0,4.0,11,1295000000
116,1397,97000.0,0,7.6,19,28,1,8881,3,2.0,4.0,9,2153000000
136,2012,193000.0,0,9.6,20,28,1,1770,3,3.0,6.0,8,2870000000
182,2013,109000.0,0,8.1,19,28,1,2827,3,2.4,4.0,10,2300000000
62,1396,145000.0,1,7.7,0,35,1,9940,3,1.7,4.0,13,550000000
165,1401,46000.0,1,7.0,19,28,0,2064,3,1.8,4.0,12,475000000
160,1398,90000.0,1,6.4,29,28,1,823,2,1.4,4.0,14,500000000
161,1390,285000.0,0,7.3,19,28,14,11016,3,1.6,4.0,12,412000000
162,1403,1000.0,1,6.6,19,28,1,10757,2,1.6,4.0,11,685000000
185,2014,165000.0,0,7.4,19,28,1,9479,3,2.0,4.0,10,1890000000
160,1386,194000.0,1,6.4,19,28,4,696,2,1.4,4.0,14,288000000
54,1397,112000.0,0,7.6,29,35,13,9890,1,1.6,4.0,10,760000000
32,2014,110000.0,0,6.2,19,7,2,4965,3,2.0,4.0,8,6500000000
55,1395,155000.0,0,7.7,29,28,6,3444,1,2.0,4.0,11,1020000000
165,1400,42500.0,1,7.5,9,35,6,7301,3,1.6,4.0,13,635000000
87,1391,347000.0,1,7.5,0,35,4,6727,3,1.7,4.0,12,240000000
74,1395,91000.0,1,6.7,19,21,14,2348,2,1.6,4.0,10,695000000
160,1388,270000.0,1,6.4,19,28,5,6579,2,1.4,4.0,14,240000000
61,1396,130000.0,0,7.7,19,33,1,6587,2,1.6,4.0,12,590000000
55,1397,52000.0,0,7.7,9,28,1,730,1,2.0,4.0,11,1160000000
106,2014,146000.0,0,7.9,19,28,1,4438,3,2.5,4.0,9,5300000000
160,1395,98000.0,1,6.4,0,28,11,3300,2,1.4,4.0,14,405000000
179,1401,31000.0,1,7.0,19,28,1,10204,2,1.5,4.0,13,368000000
57,1394,95000.0,1,6.6,19,28,8,7049,3,1.5,4.0,10,550000000
160,1397,68000.0,1,6.4,19,28,7,1962,2,1.6,4.0,11,445000000
192,1394,170000.0,1,6.8,29,17,7,10523,3,1.5,4.0,11,510000000
34,1402,6500.0,0,7.3,29,28,1,9008,3,1.6,4.0,13,850000000
32,2016,23000.0,0,6.1,26,25,14,7920,3,2.0,4.0,7,10000000000
57,1395,145000.0,0,7.6,19,28,12,10130,3,1.8,4.0,10,675000000
160,1389,151000.0,1,6.4,25,28,7,9517,2,1.4,4.0,14,305000000
146,2017,140000.0,0,4.7,29,28,1,7929,3,2.0,4.0,9,3250000000
