title,year,mileage,transmission,fuel,body_color,body_status,body_type,volume,engine,price
تویوتا، پرادو دو در,2008,210000.0,اتوماتیک,12.4,سفید صدفی,بدون رنگ,suv,2.7,4.0,4500000000
ریسپکت، پرایم,1401,18000.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,1.5,4.0,1200000000
پژو، 405,1396,250000.0,دنده ای,9.0,نوک مدادی,چند لکه رنگ,passenger_car,1.8,4.0,300000000
رنو، پارس تندر,1397,,دنده ای,6.8,خاکستری,بدون رنگ,passenger_car,1.6,4.0,888000000
پژو، پارس,1387,420000.0,دنده ای,9.1,سفید,بدون رنگ,passenger_car,1.8,4.0,328000000
پژو، 206,1399,56000.0,دنده ای,6.4,سفید,کاپوت رنگ,hatchback,1.6,4.0,580000000
پراید، 111,1391,154000.0,دنده ای,6.7,نوک مدادی,بدون رنگ,hatchback,1.3,4.0,215000000
تارا، اتوماتیک V2,1402,20000.0,اتوماتیک,7.3,سفید,بدون رنگ,passenger_car,1.6,4.0,870000000
پژو، 207,1402,6000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,745000000
دنا، معمولی,1395,40000.0,دنده ای,7.7,سفید,بدون رنگ,passenger_car,1.7,4.0,610000000
پژو، 206,1395,150000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,495000000
جک، S3,1400,31000.0,اتوماتیک,7.6,سفید,بدون رنگ,crossover,1.6,4.0,970000000
پژو، 207,1399,45000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,620000000
کیا، سراتو (مونتاژ),1397,97000.0,دنده ای,6.5,سفید,بدون رنگ,passenger_car,1.6,4.0,1400000000
هیوندای، سانتافه,2015,124000.0,اتوماتیک,9.4,مشکی,صافکاری بدون رنگ,crossover,2.4,4.0,2970000000
چری، آریزو 5T,1398,68000.0,اتوماتیک,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,920000000
رنو، پارس تندر,1395,134000.0,دنده ای,6.8,سفید,بدون رنگ,passenger_car,1.6,4.0,625000000
کیا، اسپورتیج,2016,73000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,3150000000
کیا، سراتو,2017,66000.0,اتوماتیک,7.2,سفید,بدون رنگ,passenger_car,2.0,4.0,2500000000
رنو، کولیوس,2018,1300.0,اتوماتیک,8.3,مشکی,بدون رنگ,crossover,2.5,4.0,5000000000
پژو، پارس,1392,,دنده ای,9.5,سفید,بدون رنگ,passenger_car,1.8,4.0,430000000
پژو، 206,1389,200000.0,دنده ای,6.4,خاکستری,یک لکه رنگ,hatchback,1.4,4.0,300000000
پژو، 206,1388,140000.0,اتوماتیک,7.1,سفید,بدون رنگ,hatchback,1.6,4.0,470000000
نیسان، پاترول دو در,1376,200000.0,دنده ای,14.0,نقرآبی,کامل رنگ,suv,2.4,4.0,580000000
پژو، 206,1393,99000.0,دنده ای,6.4,بادمجانی,بدون رنگ,hatchback,1.6,4.0,400000000
لکسوس، NX,2017,90000.0,اتوماتیک,7.9,سفید,بدون رنگ,crossover,2.0,4.0,7950000000
تارا، دنده ای V1,1401,9100.0,دنده ای,7.1,آبی,بدون رنگ,passenger_car,1.6,4.0,685000000
پژو، 405,1388,201000.0,دنده ای,9.0,خاکستری,یک لکه رنگ,passenger_car,1.8,4.0,220000000
تویوتا، لندکروز چهار در,2009,250000.0,اتوماتیک,13.4,سفید,بدون رنگ,suv,4.0,6.0,10800000000
دنا، پلاس EF7,1400,73000.0,اتوماتیک,7.8,خاکستری,بدون رنگ,passenger_car,1.7,4.0,760000000
کیا، سراتو (مونتاژ),1397,165000.0,اتوماتیک,7.9,سفید,بدون رنگ,passenger_car,2.0,4.0,1600000000
فیدلیتی، پرایم,1402,30000.0,اتوماتیک,8.1,سفید,بدون رنگ,crossover,1.5,4.0,1690000000
پراید، 111,1398,39700.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.3,4.0,338000000
برلیانس، H220,1396,139000.0,اتوماتیک,6.8,سفید,بدون رنگ,hatchback,1.5,4.0,565000000
ب ام و، سری 7,2017,60000.0,اتوماتیک,6.2,نوک مدادی,بدون رنگ,passenger_car,2.0,4.0,11600000000
زامیاد، وانت نیسان,1390,200000.0,دنده ای,13.8,آبی,کامل رنگ,pickup,2.4,4.0,395000000
پژو، پارس,1390,348000.0,دنده ای,7.5,خاکستری,بدون رنگ,passenger_car,1.6,4.0,330000000
ب ام و، سری 3 سدان,2014,19000.0,اتوماتیک,6.3,خاکستری,بدون رنگ,passenger_car,2.0,4.0,6250000000
لکسوس، NX,2016,74000.0,اتوماتیک,7.9,آبی,بدون رنگ,crossover,2.0,4.0,7400000000
میتسوبیشی، ASX,2017,101000.0,اتوماتیک,8.4,مشکی,بدون رنگ,crossover,2.0,4.0,2550000000
جک، S5,1399,20000.0,اتوماتیک,7.7,مشکی,بدون رنگ,crossover,2.0,4.0,1400000000
پژو، 405,1388,200000.0,دنده ای,7.5,نقره ای,دور رنگ,passenger_car,1.6,4.0,210000000
هیوندای، اکسنت (مونتاژ),1397,74000.0,اتوماتیک,6.4,سفید,بدون رنگ,passenger_car,1.6,4.0,1565000000
پراید، 141,1390,250000.0,دنده ای,6.7,بژ,بدون رنگ,passenger_car,1.3,4.0,193000000
چری، آریزو 5T,1401,7000.0,اتوماتیک,6.9,مشکی,بدون رنگ,passenger_car,1.5,4.0,1120000000
نیسان، جوک,2017,80000.0,اتوماتیک,6.0,خاکستری,بدون رنگ,crossover,1.6,4.0,1970000000
تیبا، هاچ بک,1396,90000.0,دنده ای,6.9,سفید,بدون رنگ,hatchback,1.5,4.0,320000000
هیوندای، جنسیس,2013,173000.0,اتوماتیک,9.5,مشکی,بدون رنگ,passenger_car,3.8,6.0,4100000000
پژو، 206,1401,3000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,600000000
پژو، 206,1396,217000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,430000000
پژو، 206 SD,1386,206000.0,دنده ای,6.6,نقره ای,گلگیر تعویض,passenger_car,1.6,4.0,310000000
پژو، 207,1396,160000.0,اتوماتیک,7.1,سفید,چند لکه رنگ,hatchback,1.6,4.0,535000000
دنا، پلاس EF7,1399,26000.0,دنده ای,7.9,سفید,بدون رنگ,passenger_car,1.7,4.0,600000000
دانگ فنگ، H30 کراس,1397,54000.0,اتوماتیک,7.7,خاکستری,بدون رنگ,hatchback,1.6,4.0,680000000
پژو، 405,1395,295000.0,دنده ای,7.5,سفید,گلگیر رنگ,passenger_car,1.6,4.0,390000000
پژو، 206,1398,13000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,600000000
پژو، 207,1396,98000.0,اتوماتیک,7.1,سفید,بدون رنگ,hatchback,1.6,4.0,600000000
فردا، SX5,1401,48000.0,اتوماتیک,7.3,سفید,بدون رنگ,crossover,1.6,4.0,1165000000
ب ام و، سری 7,2017,60000.0,اتوماتیک,6.2,سفید صدفی,بدون رنگ,passenger_car,2.0,4.0,12900000000
برلیانس، H230,1396,225000.0,دنده ای,6.4,سفید,بدون رنگ,passenger_car,1.5,4.0,435000000
فیدلیتی، پرایم,1402,15000.0,اتوماتیک,8.1,سفید,بدون رنگ,crossover,1.5,4.0,1830000000
کیا، ریو (مونتاژ),1389,297000.0,دنده ای,7.0,نقره ای,دو لکه رنگ,passenger_car,1.5,4.0,283000000
تیبا، صندوق دار,1398,95000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,330000000
جک، جی 4,1401,22000.0,اتوماتیک,6.2,مشکی,بدون رنگ,passenger_car,1.5,4.0,710000000
دنا، پلاس EF7,1401,24000.0,اتوماتیک,7.8,مشکی,بدون رنگ,passenger_car,1.7,4.0,810000000
پژو، 206,1399,70000.0,دنده ای,6.4,سفید,صافکاری بدون رنگ,hatchback,1.4,4.0,465000000
ام وی ام، X33 S,1399,65000.0,اتوماتیک,8.5,سفید,بدون رنگ,crossover,2.0,4.0,910000000
رنو، پارس تندر,1396,102000.0,دنده ای,6.8,سفید,کاپوت تعویض,passenger_car,1.6,4.0,610000000
کوییک، دنده ای,1402,8800.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,390000000
پژو، 207,1401,60000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,679000000
پراید، 131,1389,250000.0,دنده ای,6.7,نقره ای,چند لکه رنگ,passenger_car,1.3,4.0,145000000
رنو، پارس تندر,1395,95000.0,دنده ای,6.8,سفید,درب تعویض,passenger_car,1.6,4.0,580000000
ساینا، S,1402,12000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,380000000
ام وی ام، X33 S,1399,62000.0,اتوماتیک,8.5,سفید,بدون رنگ,crossover,2.0,4.0,930000000
فونیکس، آریزو 6 پرو,1402,25000.0,اتوماتیک,6.9,مشکی,دو لکه رنگ,passenger_car,1.5,4.0,1580000000
پژو، 405,1393,193000.0,دنده ای,9.0,نقره ای,یک لکه رنگ,passenger_car,1.8,4.0,335000000
دنا، معمولی,1394,170000.0,دنده ای,7.7,سفید,یک لکه رنگ,passenger_car,1.7,4.0,460000000
پراید، 131,1394,110000.0,دنده ای,6.4,سفید,صافکاری بدون رنگ,passenger_car,1.3,4.0,255000000
تویوتا، پرادو دو در,2008,190000.0,اتوماتیک,12.4,سفید,بدون رنگ,suv,2.7,4.0,4250000000
سمند، LX,1393,330000.0,دنده ای,8.3,سفید,دو لکه رنگ,passenger_car,1.8,4.0,295000000
پژو، پارس,1382,200000.0,دنده ای,9.1,مشکی,کامل رنگ,passenger_car,1.8,4.0,200000000
تویوتا، لندکروز چهار در,2013,60000.0,اتوماتیک,13.4,مشکی,بدون رنگ,suv,4.0,6.0,19000000000
پژو، 207,1398,115000.0,دنده ای,6.6,مشکی,گلگیر رنگ,hatchback,1.6,4.0,540000000
پژو، 206,1399,80000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,486000000
پژو، 206,1398,58000.0,دنده ای,6.4,مشکی,بدون رنگ,hatchback,1.4,4.0,440000000
پژو، 206,1388,230000.0,دنده ای,6.4,سفید,دو لکه رنگ,hatchback,1.4,4.0,295000000
هیوندای، سانتافه,2017,79000.0,اتوماتیک,8.5,سفید,بدون رنگ,crossover,2.4,4.0,4220000000
هیوندای، توسان,2011,200000.0,اتوماتیک,9.6,مشکی,بدون رنگ,crossover,2.4,4.0,2000000000
لیفان، X50,1395,127000.0,اتوماتیک,6.5,سفید,بدون رنگ,crossover,1.5,4.0,475000000
تویوتا، لندکروز چهار در,2013,130000.0,اتوماتیک,13.4,سفید,بدون رنگ,suv,4.0,6.0,18000000000
پژو، 207,1401,39000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,660000000
پژو، 206,1400,44000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,490000000
پژو، 206,1399,70000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,480000000
پراید، 131,1389,185000.0,دنده ای,6.4,نقره ای,بدون رنگ,passenger_car,1.3,4.0,185000000
پژو، 206,1396,114000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,485000000
پژو، پارس,1400,47000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,700000000
جک، S3,1400,47000.0,اتوماتیک,7.6,سفید,بدون رنگ,crossover,1.6,4.0,947000000
ب ام و، سری 7,2017,59000.0,اتوماتیک,6.2,مشکی,بدون رنگ,passenger_car,2.0,4.0,11800000000
تویوتا، C-HR هیبرید,2017,98500.0,اتوماتیک,3.9,تیتانیوم,یک لکه رنگ,crossover,1.8,4.0,3700000000
پژو، 2008,1397,25000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.6,4.0,1850000000
هیوندای، توسان,2017,80000.0,اتوماتیک,8.3,سفید,بدون رنگ,crossover,2.0,4.0,3750000000
دنا، پلاس EF7,1402,17000.0,دنده ای,7.9,مشکی,بدون رنگ,passenger_car,1.7,4.0,710000000
پژو، 206,1393,165000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,425000000
ام وی ام، X22,1398,66000.0,اتوماتیک,6.1,سفید,بدون رنگ,crossover,1.5,4.0,740000000
جک، جی 5,1394,126000.0,اتوماتیک,7.6,قهوه ای,کاپوت رنگ,passenger_car,1.8,4.0,600000000
سمند، LX,1392,294000.0,دنده ای,8.3,سفید,دور رنگ,passenger_car,1.8,4.0,258000000
کوییک، اتوماتیک پلاس,1402,20000.0,اتوماتیک,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,500000000
سمند، LX,1393,180000.0,دنده ای,7.5,دلفینی,صافکاری بدون رنگ,passenger_car,1.7,4.0,340000000
پژو، 405,1385,300000.0,دنده ای,9.0,نقره ای,بدون رنگ,passenger_car,1.8,4.0,200000000
هیوندای، سانتافه,2008,200000.0,اتوماتیک,10.4,سفید,دو لکه رنگ,crossover,2.7,6.0,1600000000
مزدا، 3 قدیم,1387,162000.0,اتوماتیک,8.2,سفید,چند لکه رنگ,passenger_car,2.0,4.0,950000000
ام وی ام، X22,1400,64000.0,اتوماتیک,6.1,سفید,بدون رنگ,crossover,1.5,4.0,820000000
مکث موتور، کلوت,1402,14700.0,اتوماتیک,12.6,مشکی,دو لکه رنگ,pickup,2.4,4.0,1380000000
پژو، 207,1397,120000.0,اتوماتیک,7.1,سفید,بدون رنگ,hatchback,1.6,4.0,670000000
هایما، S7,1401,29000.0,اتوماتیک,8.6,مشکی,بدون رنگ,crossover,1.8,4.0,1385000000
رنو، ساندرو استپ وی,1396,144000.0,اتوماتیک,8.0,مشکی,یک لکه رنگ,hatchback,1.6,4.0,835000000
سمند، سورن,1402,14000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,680000000
سوزوکی، گراند ویتارا (مونتاژ),1387,216000.0,اتوماتیک,9.4,سفید,چند لکه رنگ,crossover,2.0,4.0,995000000
کوییک، دنده ای,1401,10000.0,دنده ای,7.0,نوک مدادی,بدون رنگ,hatchback,1.5,4.0,370000000
ساینا، S,1402,25000.0,دنده ای,7.4,سفید,بدون رنگ,passenger_car,1.5,4.0,410000000
رنو، تندر 90,1395,200000.0,دنده ای,6.9,سفید,صافکاری بدون رنگ,passenger_car,1.6,4.0,530000000
فولکس، تیگوان,2018,79600.0,اتوماتیک,7.7,سفید,بدون رنگ,crossover,2.0,4.0,4780000000
کیا، اسپورتیج,2014,103000.0,اتوماتیک,9.6,نارنجی,بدون رنگ,crossover,2.4,4.0,2800000000
فونیکس، تیگو 7 پرو,1402,5000.0,اتوماتیک,8.4,سفید,بدون رنگ,suv,1.5,4.0,1800000000
دنا، پلاس EF7,1401,34000.0,دنده ای,7.8,سفید,بدون رنگ,passenger_car,1.7,4.0,800000000
پراید، 151,1395,220000.0,دنده ای,6.6,سفید,دو لکه رنگ,pickup,1.3,4.0,250000000
سیتروئن، زانتیا,1385,,دنده ای,7.0,سفید,یک درب رنگ,passenger_car,2.0,4.0,420000000
سانگ یانگ، تیوولی,2016,35000.0,اتوماتیک,7.2,قرمز,بدون رنگ,crossover,1.6,4.0,1700000000
ساینا، EX دنده ای,1400,24000.0,دنده ای,7.0,سفید,گلگیر رنگ,passenger_car,1.5,4.0,365000000
کوییک، دنده ای R,1402,18000.0,دنده ای,7.0,مشکی,بدون رنگ,hatchback,1.5,4.0,385000000
پژو، 405,1396,205000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,459000000
سیتروئن، زانتیا,1384,360000.0,دنده ای,7.0,نقره ای,دور رنگ,passenger_car,2.0,4.0,275000000
پژو، 206,1391,170000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,340000000
پژو، پارس,1381,40000.0,دنده ای,9.1,مشکی,دور رنگ,passenger_car,1.8,4.0,185000000
پژو، 206,1398,58000.0,دنده ای,6.4,مشکی,بدون رنگ,hatchback,1.4,4.0,455000000
چری، آریزو 6,1400,60000.0,اتوماتیک,6.4,مشکی,بدون رنگ,passenger_car,1.5,4.0,1190000000
پژو، 207,1401,10000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,670000000
پیکان، وانت,1388,290000.0,دنده ای,9.0,سفید,دو لکه رنگ,pickup,1.7,4.0,165000000
کوییک، دنده ای R,1399,45000.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,345000000
دنا، معمولی,1396,120000.0,دنده ای,7.7,مشکی,یک لکه رنگ,passenger_car,1.7,4.0,570000000
پژو، پارس,1396,137000.0,دنده ای,7.5,سفید,گلگیر رنگ,passenger_car,1.6,4.0,520000000
پژو، پارس,1388,300000.0,دنده ای,7.5,سفید,صافکاری بدون رنگ,passenger_car,1.6,4.0,320000000
رنو، پارس تندر,1397,102000.0,دنده ای,6.8,سفید,گلگیر تعویض,passenger_car,1.6,4.0,650000000
فونیکس، تیگو 8 پرو,1402,15000.0,اتوماتیک,7.0,مشکی,بدون رنگ,crossover,1.6,4.0,2350000000
پژو، پارس,1389,370000.0,دنده ای,9.5,سفید,کاپوت تعویض,passenger_car,1.8,4.0,290000000
تیبا، هاچ بک,1400,40000.0,دنده ای,6.9,سفید,بدون رنگ,hatchback,1.5,4.0,365000000
پراید، 151,1403,2000.0,دنده ای,6.6,سفید,بدون رنگ,pickup,1.3,4.0,345000000
نیسان، رونیز,1383,275000.0,دنده ای,13.0,مشکی,بدون رنگ,suv,2.4,4.0,1450000000
دنا، پلاس EF7,1401,16120.0,اتوماتیک,7.8,سفید,بدون رنگ,passenger_car,1.7,4.0,840000000
رانا، LX,1393,129000.0,دنده ای,6.9,مشکی,بدون رنگ,passenger_car,1.6,4.0,365000000
پژو، 206,1388,175000.0,دنده ای,6.4,بژ,دور رنگ,hatchback,1.4,4.0,280000000
پژو، پارس,1401,31000.0,اتوماتیک,7.0,خاکستری,بدون رنگ,passenger_car,1.8,4.0,750000000
رانا، پلاس پانوراما,1400,80000.0,دنده ای,6.8,سفید,بدون رنگ,passenger_car,1.6,4.0,534000000
سمند، LX,1397,200000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,410000000
تیبا، صندوق دار,1398,60914.0,دنده ای,6.9,نوک مدادی,بدون رنگ,passenger_car,1.5,4.0,302000000
پژو، پارس,1396,284000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,550000000
پژو، 207,1398,35000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,620000000
سانگ یانگ، تیوولی,2017,110000.0,اتوماتیک,7.2,سفید,بدون رنگ,crossover,1.6,4.0,1650000000
پژو، 207,1402,14500.0,دنده ای,6.3,سفید,بدون رنگ,hatchback,1.4,4.0,609000000
کوییک، دنده ای,1402,6000.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,395000000
پراید، 151,1396,105000.0,دنده ای,6.6,سفید,بدون رنگ,pickup,1.3,4.0,265000000
رانا، EL,1391,270000.0,دنده ای,6.9,مشکی,دو لکه رنگ,passenger_car,1.6,4.0,319000000
سمند، LX,1395,135000.0,دنده ای,7.5,سفید,یک لکه رنگ,passenger_car,1.7,4.0,420000000
تویوتا، راوفور,2018,58000.0,اتوماتیک,8.1,سفید صدفی,بدون رنگ,crossover,2.5,4.0,6350000000
رنو، تندر 90,1395,115000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.6,4.0,590000000
پژو، 206,1399,53000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,505000000
هیوندای، توسان,2014,128000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,2200000000
