title,year,mileage,transmission,fuel,body_color,inside_color,body_status,description,body_type,volume,engine,acceleration,price
56,1396,110000,0,7.7,24,18,1,2510,1,2.0,4.0,11.7,
58,1395,173000,0,7.6,17,18,4,1492,3,1.8,4.0,10.5,
130,1402,32000,0,12.6,24,18,1,2369,4,2.4,4.0,11.6,
184,1393,186000,1,7.5,8,1,1,2866,3,1.6,4.0,13.2,
166,1389,400000,1,6.4,17,18,4,2802,3,1.3,4.0,13.4,
158,2014,69000,0,9.4,17,18,1,281,1,2.4,4.0,11.6,
155,2015,170000,0,9.6,17,18,1,2120,1,2.4,4.0,10.4,
26,1397,88000,1,6.4,17,18,1,2041,3,1.5,4.0,11.6,
176,1397,170000,1,6.4,17,3,6,1970,2,1.6,4.0,11.6,
54,1396,290000,1,6.9,16,3,4,430,2,1.5,4.0,13.0,
218,2008,157000,0,11.5,28,18,1,1064,1,3.3,6.0,9.2,
74,2017,78000,0,6.2,17,24,1,763,3,1.6,4.0,7.7,
54,1401,47000,1,6.9,24,3,1,174,2,1.5,4.0,13.0,
216,1396,120000,0,7.9,17,3,1,444,3,2.0,4.0,10.5,
155,2012,120000,0,9.6,17,18,1,2476,1,2.4,4.0,10.4,
176,1401,73000,1,6.4,17,18,6,534,2,1.4,4.0,14.1,
81,1397,20000,1,6.8,10,12,1,1276,3,1.6,4.0,10.2,
139,1386,70000,1,13.0,24,18,1,2476,5,2.4,4.0,15.2,
205,1401,49000,1,7.0,17,18,1,2476,2,1.5,4.0,13.0,
212,2010,174000,0,9.8,16,18,1,725,3,2.7,6.0,8.9,
152,2018,75000,0,7.5,17,18,1,2251,3,2.0,4.0,9.6,
178,1401,23000,1,6.6,17,18,1,1243,2,1.6,4.0,11.6,
54,1401,29000,1,6.9,22,3,4,592,2,1.5,4.0,13.0,
123,1396,90000,1,8.2,17,18,14,3053,1,1.8,4.0,13.0,
215,2014,170000,0,7.4,24,18,1,756,3,2.0,4.0,10.5,
93,1382,350000,1,7.2,6,24,5,177,3,1.6,4.0,11.6,
8,2016,119800,0,8.3,17,18,1,413,1,2.0,4.0,8.7,
56,1400,12000,0,7.7,17,18,1,317,1,2.0,4.0,11.7,
51,2016,39000,0,5.7,24,18,1,2389,3,2.5,4.0,7.8,
29,1397,98000,0,7.5,17,18,1,2343,1,1.5,4.0,13.0,
75,1387,193000,1,6.9,8,3,9,291,3,1.6,4.0,10.2,
177,1399,73000,1,6.6,17,18,1,2476,3,1.6,4.0,11.4,
26,1396,88000,1,6.4,17,18,13,1819,3,1.5,4.0,11.6,
178,1402,28000,1,6.6,17,18,1,102,2,1.6,4.0,11.6,
64,1402,6000,1,7.8,17,15,1,1282,3,1.7,4.0,10.0,
178,1402,5000,0,7.2,24,18,1,1180,2,1.6,4.0,11.6,
56,1397,127000,0,7.7,17,18,1,394,1,2.0,4.0,11.7,
77,1396,20000,0,8.3,17,18,13,866,2,1.6,4.0,11.5,
133,2018,53000,0,6.6,21,18,1,3099,3,1.8,4.0,11.5,
178,1402,24000,1,6.3,17,18,1,695,2,1.4,4.0,11.6,
126,1390,192000,0,7.6,17,18,1,726,3,2.0,4.0,9.2,
176,1396,190000,1,6.4,17,18,6,814,2,1.6,4.0,11.6,
176,1399,32000,1,6.4,8,18,1,1025,2,1.6,4.0,11.6,
81,1398,80000,1,6.8,24,18,1,58,3,1.6,4.0,10.2,
56,1397,55000,0,7.7,17,18,1,2274,1,2.0,4.0,11.7,
72,1401,47000,1,6.9,8,18,6,2476,3,1.6,4.0,12.0,
38,1401,28000,1,7.1,24,18,1,615,3,1.6,4.0,12.5,
193,1396,79000,0,9.0,17,18,1,2476,1,2.0,4.0,12.0,
128,1386,225000,1,7.2,27,24,4,704,4,1.6,4.0,11.6,
35,1396,170000,0,9.8,17,16,1,260,1,2.4,4.0,13.0,
54,1401,23500,1,6.9,17,3,1,2645,2,1.5,4.0,13.0,
54,1401,42000,1,6.9,17,23,1,2476,2,1.5,4.0,13.0,
203,1402,53000,0,7.0,17,18,1,2073,2,1.5,4.0,13.6,
43,2016,106500,0,8.1,24,16,1,1259,1,2.5,4.0,9.7,
214,1387,298000,1,7.0,17,5,14,1457,3,1.5,4.0,11.3,
12,1396,171000,1,6.3,24,18,1,1465,2,1.5,4.0,11.8,
215,2018,49000,0,7.2,8,18,1,2099,3,2.0,4.0,10.5,
180,1396,180000,1,7.5,17,24,1,510,3,1.6,4.0,13.2,
212,2013,198000,0,8.1,18,18,1,2390,3,2.4,4.0,10.0,
180,1386,250000,1,9.0,28,18,6,2476,3,1.8,4.0,11.0,
176,1399,40000,1,6.4,17,18,1,2472,2,1.4,4.0,14.1,
22,2009,42000,0,7.2,6,18,1,1093,1,1.6,4.0,11.6,
121,1397,92000,0,8.7,17,18,1,2476,3,2.4,4.0,10.5,
16,1402,16000,0,7.2,24,18,1,2592,1,1.0,3.0,11.6,
176,1399,95000,1,6.4,29,3,1,2258,2,1.6,4.0,11.6,
153,2017,45000,0,7.2,24,18,1,2476,3,1.6,4.0,11.6,
184,1401,15000,1,7.0,17,24,11,2656,3,1.8,4.0,12.0,
151,1385,261000,0,8.5,28,18,5,656,3,2.0,4.0,10.3,
158,2016,100000,0,8.5,17,18,1,2082,1,2.4,4.0,11.6,
86,1388,247000,1,13.0,0,18,11,1971,4,2.4,4.0,18.0,
33,2014,44000,0,6.2,17,9,1,2476,3,2.0,4.0,8.5,
47,2012,205000,0,12.4,17,18,1,2138,5,2.7,4.0,13.5,
55,1401,10000,0,7.6,24,18,1,708,1,1.6,4.0,10.8,
194,1400,70000,0,6.7,24,19,1,3019,1,1.5,4.0,10.2,
130,1401,61000,1,10.3,17,18,4,3097,4,2.4,4.0,11.6,
178,1396,120000,1,6.6,0,18,7,2476,2,1.6,4.0,11.6,
178,1401,31000,1,6.6,17,18,1,2476,2,1.6,4.0,11.6,
71,1395,56000,1,6.9,24,18,11,2482,3,1.6,4.0,12.0,
178,1398,92000,1,6.6,17,3,1,1669,2,1.6,4.0,11.6,
184,1402,23000,1,7.0,17,18,1,1249,3,1.8,4.0,12.0,
125,1387,194000,0,8.2,17,18,8,2239,3,2.0,4.0,10.8,
114,1401,24000,0,8.1,17,18,1,1947,1,1.5,4.0,11.9,
212,2014,170000,0,8.1,17,18,1,2476,3,2.4,4.0,10.0,
176,1398,73000,1,6.4,17,18,1,2468,2,1.4,4.0,14.1,
177,1400,80000,1,6.6,17,18,14,2476,3,1.6,4.0,11.4,
176,1396,136000,1,6.4,17,18,1,2476,2,1.4,4.0,14.1,
94,1401,32000,1,7.3,8,18,1,688,3,1.7,4.0,12.0,
72,1402,22000,1,6.9,17,18,1,2476,3,1.6,4.0,12.0,
64,1400,50000,0,7.8,17,18,1,2476,3,1.7,4.0,10.0,
77,1397,53000,0,8.3,24,18,1,2632,2,1.6,4.0,11.5,
14,1395,201000,1,6.5,24,24,6,1726,3,2.0,4.0,10.5,
56,1396,145000,0,7.7,17,18,4,1348,1,2.0,4.0,11.7,
109,1402,18000,0,7.0,24,18,1,66,1,1.6,4.0,8.0,
91,1394,130000,1,8.3,17,18,14,2476,3,1.8,4.0,13.1,
216,1395,160000,1,6.5,17,18,14,700,3,1.6,4.0,10.3,
90,1402,14200,1,6.9,17,18,1,1294,3,1.5,4.0,12.8,
211,2015,170000,0,9.6,17,18,1,1056,1,2.4,4.0,10.4,
215,2016,70000,0,7.4,17,18,1,728,3,2.0,4.0,10.5,
176,1396,108000,1,6.4,24,9,11,847,2,1.4,4.0,14.1,
212,2015,128000,0,8.1,24,18,14,2789,3,2.4,4.0,10.0,
16,1402,8000,1,7.1,24,18,1,96,1,1.5,4.0,11.6,
178,1402,11000,1,6.6,17,18,1,1322,2,1.6,4.0,11.6,
90,1402,1700,1,7.4,17,18,1,2889,3,1.5,4.0,13.6,
176,1401,51000,1,6.4,17,18,1,3133,2,1.4,4.0,14.1,
178,1401,3500,1,6.6,17,18,1,1513,2,1.6,4.0,11.6,
58,1393,270000,1,6.6,29,24,1,911,3,1.5,4.0,10.0,
27,1395,62000,0,6.7,24,24,1,2206,2,1.5,4.0,14.5,
75,1393,200000,0,8.3,17,3,1,81,3,1.6,4.0,11.7,
184,1392,165000,1,7.5,17,24,9,1518,3,1.6,4.0,13.2,
204,1402,10900,1,7.0,17,18,1,1225,2,1.5,4.0,13.0,
0,1401,48000,1,8.8,8,18,1,1554,4,1.8,4.0,13.8,
177,1388,370000,1,6.6,17,18,7,2476,3,1.6,4.0,11.4,
63,1399,11700,1,7.7,17,18,1,147,3,1.7,4.0,13.5,
67,1382,310000,1,6.3,28,12,5,1893,3,1.5,4.0,12.5,
204,1400,88000,1,7.0,17,18,1,2193,2,1.5,4.0,13.0,
55,1397,112000,0,7.6,17,18,1,1569,1,1.6,4.0,10.8,
94,1401,52500,1,7.3,17,18,1,1875,3,1.7,4.0,12.0,
190,1401,14000,0,6.9,24,18,1,94,3,1.5,4.0,10.1,
107,1384,182000,1,8.1,17,3,4,1473,2,1.8,4.0,11.3,
178,1401,8000,1,6.6,24,18,1,1300,2,1.6,4.0,11.6,
91,1392,118700,1,8.3,17,24,1,2182,3,1.8,4.0,13.1,
149,2010,250000,0,7.5,28,18,4,2476,2,2.0,4.0,11.2,
17,1391,300000,1,6.9,16,1,7,2476,1,2.0,4.0,12.0,
205,1400,50000,1,7.0,17,18,1,2476,2,1.5,4.0,13.0,
85,1395,230000,1,11.1,17,18,1,676,4,2.4,4.0,14.7,
184,1401,40000,1,7.2,17,24,1,1607,3,1.6,4.0,13.2,
38,1402,10200,1,7.1,7,18,1,1354,3,1.6,4.0,12.5,
184,1393,200000,1,9.1,17,15,11,1858,3,1.8,4.0,11.0,
175,1398,1500,0,6.7,8,18,1,1727,1,1.6,4.0,8.2,
160,2017,150000,0,4.7,17,3,4,3064,3,2.0,4.0,9.3,
152,2014,74999,0,7.1,17,24,1,2832,3,1.8,4.0,10.5,
64,1401,16000,1,7.8,17,18,1,2476,3,1.7,4.0,10.0,
207,1402,19000,0,7.2,24,18,1,3140,3,1.5,4.0,11.6,
125,1389,250000,0,8.2,17,18,14,2325,3,2.0,4.0,10.8,
177,1390,180000,0,7.3,17,18,6,2476,3,1.6,4.0,12.6,
100,1402,17000,1,7.2,17,18,1,1116,3,1.5,4.0,13.2,
178,1400,36000,1,6.6,17,12,1,2924,2,1.6,4.0,11.6,
62,1396,126000,0,7.7,8,3,1,2476,2,1.6,4.0,12.5,
115,1402,7000,0,7.2,7,18,1,1878,5,1.5,4.0,9.5,
158,2014,159000,0,7.2,17,18,1,1089,1,1.6,4.0,11.6,
4,1399,80000,0,9.6,21,18,1,2476,1,1.5,4.0,12.7,
22,2014,90000,0,7.2,24,15,1,442,1,1.6,4.0,11.6,
146,1399,81000,0,9.7,28,16,1,3095,1,1.8,4.0,10.5,
143,1402,20300,0,8.3,24,16,1,2476,6,1.6,4.0,11.6,
145,1401,42000,0,8.0,24,18,1,2476,1,1.5,4.0,9.0,
176,1399,50000,1,6.4,17,18,1,2569,2,1.4,4.0,14.1,
91,1389,281000,1,8.3,17,24,1,1236,3,1.8,4.0,13.1,
100,1401,23000,1,7.2,17,18,14,1888,3,1.5,4.0,13.2,
211,2015,70000,0,9.6,17,18,1,550,1,2.4,4.0,10.4,
100,1401,25000,1,7.2,17,18,14,2890,3,1.5,4.0,13.2,
18,1400,40000,0,8.4,17,18,1,745,1,2.0,4.0,14.0,
91,1393,280000,1,7.5,17,1,1,2731,3,1.7,4.0,12.0,
53,1393,163000,1,6.9,17,18,1,2476,3,1.5,4.0,13.0,
64,1399,40000,1,7.9,17,24,1,1560,3,1.7,4.0,13.5,
219,2012,420000,0,12.8,17,18,1,2304,5,4.6,8.0,7.0,
56,1395,106000,1,7.7,17,18,1,1800,1,2.0,4.0,10.8,
177,1394,136000,1,6.6,17,18,4,472,2,1.6,4.0,11.4,
191,1402,16000,0,6.9,29,18,1,2476,3,1.5,4.0,10.1,
176,1386,198000,1,6.4,17,18,4,298,2,1.4,4.0,14.1,
177,1394,87000,1,6.6,17,18,1,1074,3,1.6,4.0,11.4,
190,1402,11000,0,6.9,24,18,1,116,3,1.5,4.0,10.1,
20,1401,44000,0,7.2,29,18,1,161,5,1.5,4.0,11.6,
176,1389,290000,1,6.4,1,18,7,2788,2,1.4,4.0,14.1,
204,1400,27000,1,7.0,17,3,1,2883,2,1.5,4.0,13.0,
184,1401,44000,1,7.0,17,24,1,1986,3,1.8,4.0,12.0,
65,1403,140,1,7.2,24,18,1,2476,3,1.6,4.0,11.6,
56,1402,3200,0,7.2,17,18,1,2857,1,1.5,4.0,11.6,
218,2008,265000,0,11.5,29,3,1,2145,1,3.3,6.0,9.2,
193,1397,140000,0,9.0,17,3,1,2308,1,2.0,4.0,12.8,
53,1397,36500,1,6.9,17,3,7,2476,3,1.5,4.0,13.0,
16,1401,44000,0,7.2,24,18,1,1825,1,1.0,3.0,11.6,
156,2011,290000,0,10.0,17,19,4,1792,3,3.8,6.0,6.5,
87,1398,62000,0,7.2,17,18,6,2476,3,1.6,4.0,11.5,
113,1402,23000,0,7.9,24,16,1,82,5,2.0,4.0,8.1,
205,1401,28000,1,7.0,17,18,1,1437,2,1.5,4.0,13.0,
90,1401,1500,1,6.9,17,18,1,768,3,1.5,4.0,12.8,
43,2018,55000,0,8.1,18,15,1,721,1,2.5,4.0,9.7,
58,1394,180000,0,7.6,17,18,1,1274,3,1.8,4.0,10.5,
53,1394,260000,1,7.2,17,12,1,2476,3,1.6,4.0,11.6,
63,1396,166000,1,7.7,17,18,2,883,3,1.7,4.0,13.5,
175,1397,100000,0,6.7,17,18,1,2822,1,1.6,4.0,8.2,
146,1397,113500,0,9.7,24,20,1,846,1,1.8,4.0,10.5,
145,1401,31000,0,8.0,17,18,6,1578,1,1.5,4.0,9.0,
194,1401,24500,0,6.7,29,18,1,980,1,1.5,4.0,10.2,
114,1402,11000,0,8.1,17,18,1,2591,1,1.5,4.0,11.9,
218,2016,120000,0,8.8,17,18,1,2049,1,2.4,4.0,11.1,
170,1389,250000,1,7.2,28,3,7,921,3,1.6,4.0,11.6,
176,1389,270000,1,6.4,17,18,4,104,2,1.4,4.0,14.1,
178,1397,49000,1,6.6,24,18,1,1682,2,1.6,4.0,11.6,
55,1397,56000,0,7.6,17,18,1,1014,1,1.6,4.0,10.8,
176,1401,43000,1,6.4,17,18,1,2920,2,1.4,4.0,14.1,
82,2018,97000,0,8.3,24,19,1,556,1,2.5,4.0,9.8,
208,1402,1750,0,8.6,24,18,1,2476,5,1.5,4.0,11.6,
208,1400,50000,0,8.6,17,18,1,2950,5,1.5,4.0,11.6,
24,2014,69000,0,6.5,17,19,1,135,3,2.0,4.0,6.2,
91,1391,330000,1,7.5,17,1,7,955,3,1.7,4.0,12.0,
178,1400,50000,1,6.6,29,23,7,2476,2,1.6,4.0,11.6,
176,1383,339000,1,6.4,6,0,5,2535,2,1.4,4.0,14.1,
190,1401,65000,0,6.9,24,18,1,3129,3,1.5,4.0,10.1,
146,1396,96000,0,9.7,17,8,1,2476,1,1.8,4.0,10.5,
150,2007,270000,0,10.0,18,24,1,816,3,3.3,6.0,8.2,
123,1397,94000,0,8.7,8,18,1,3121,1,1.8,4.0,14.5,
73,1401,53000,1,6.8,17,18,1,3009,3,1.6,4.0,12.0,
176,1401,30000,1,6.4,17,18,1,2443,2,1.4,4.0,14.1,
216,1396,101000,0,7.9,17,18,1,1260,3,2.0,4.0,10.5,
63,1397,174000,1,7.7,9,18,12,2476,3,1.7,4.0,13.5,
166,1390,237000,1,6.7,17,18,6,2476,3,1.3,4.0,13.8,
78,1397,84000,0,8.0,24,18,1,1897,2,1.6,4.0,11.5,
78,1397,100000,0,8.0,17,3,14,3061,2,1.6,4.0,11.5,
94,1395,220000,1,7.3,16,18,1,1660,3,1.7,4.0,10.0,
165,1397,105000,1,6.4,17,22,4,2476,2,1.3,4.0,13.4,
146,1398,48000,0,9.7,17,18,1,1718,1,1.8,4.0,10.5,
15,1399,70000,0,6.1,17,18,1,910,1,1.5,4.0,12.7,
184,1396,181000,1,9.1,17,15,9,1178,3,1.8,4.0,11.0,
115,1401,3500,0,7.2,24,18,1,2623,5,1.5,4.0,9.5,
126,1396,87000,0,7.6,17,18,14,1058,3,2.0,4.0,9.2,
176,1389,160000,1,6.4,29,18,6,2476,2,1.4,4.0,14.1,
56,1395,94000,0,7.7,24,18,1,1743,1,2.0,4.0,11.7,
161,2011,270000,0,11.5,28,24,1,2476,5,3.8,6.0,8.5,
138,2017,40000,0,6.0,24,18,1,2701,1,1.6,4.0,11.5,
20,1402,12000,0,7.2,24,18,1,2151,5,1.5,4.0,11.6,
176,1385,180000,0,7.1,8,8,4,802,2,1.6,4.0,13.4,
64,1398,60000,1,7.9,24,18,1,2135,3,1.7,4.0,10.0,
58,1395,160000,0,7.6,17,18,1,492,3,1.8,4.0,10.5,
54,1399,136006,1,6.9,17,3,9,3010,2,1.5,4.0,13.0,
22,2015,39000,0,7.3,17,19,1,795,1,2.0,4.0,6.5,
91,1399,120000,1,7.5,17,24,1,1664,3,1.7,4.0,12.0,
54,1395,52000,1,6.9,1,18,1,2320,2,1.5,4.0,13.0,
122,1395,112000,0,6.5,17,18,1,1470,1,1.5,4.0,12.0,
100,1401,21000,1,7.2,17,18,1,1309,3,1.5,4.0,13.2,
176,1401,43000,1,6.4,17,18,1,1372,2,1.4,4.0,14.1,
209,1401,28000,1,7.2,24,18,1,1973,4,2.0,4.0,11.6,
205,1401,8000,1,7.0,17,18,1,1357,2,1.5,4.0,13.0,
15,1401,40000,1,7.2,17,18,1,1555,1,1.6,4.0,11.6,
180,1385,180000,1,9.0,28,18,11,1691,3,1.8,4.0,11.0,
200,1403,3000,1,7.2,17,18,1,2828,2,1.6,4.0,11.6,
135,2017,114000,0,8.3,18,18,1,2476,1,2.5,4.0,9.8,
209,1402,20000,1,7.2,24,3,1,2476,4,2.0,4.0,11.6,
177,1393,173000,1,6.6,24,18,7,1988,3,1.6,4.0,11.4,
63,1395,91000,1,7.7,17,24,1,1681,3,1.7,4.0,13.5,
176,1399,40000,1,6.4,8,18,1,2276,2,1.6,4.0,11.6,
53,1394,151847,1,6.9,16,3,4,1814,3,1.5,4.0,13.0,
126,1397,43000,0,7.6,15,18,1,1349,3,2.0,4.0,9.2,
140,1388,250000,0,10.7,17,12,1,1134,3,3.0,6.0,9.6,
199,1402,2700,1,6.7,17,18,1,118,2,1.5,4.0,11.6,
177,1395,190000,1,6.6,17,18,1,2476,3,1.6,4.0,11.4,
93,1385,375000,1,7.2,8,24,4,2761,3,1.6,4.0,11.6,
114,1400,13000,0,8.1,24,18,1,1460,1,1.5,4.0,11.9,
9,1387,290000,1,3.7,17,15,1,2768,2,0.8,3.0,18.7,
1,1397,109000,1,9.2,17,18,14,948,4,1.7,4.0,12.7,
158,2017,47000,0,8.5,22,18,1,1794,1,2.4,4.0,11.6,
149,2010,162000,0,7.5,17,15,14,1627,2,2.0,4.0,11.2,
38,1401,50000,1,7.1,24,18,1,2473,3,1.6,4.0,12.5,
184,1401,30000,1,9.1,8,18,1,1536,3,1.8,4.0,11.0,
145,1400,23000,0,8.0,24,23,1,2476,1,1.5,4.0,9.0,
178,1402,18000,1,6.6,17,12,1,1040,2,1.6,4.0,11.6,
37,1403,500,0,7.3,24,18,1,2476,3,1.6,4.0,13.0,
64,1401,22000,0,7.8,17,18,1,2189,3,1.7,4.0,10.0,
145,1402,9000,0,8.0,17,18,1,2476,1,1.5,4.0,9.0,
176,1390,135000,1,6.4,17,18,5,1521,2,1.4,4.0,14.1,
216,1394,48000,0,7.9,17,18,14,2865,3,2.0,4.0,10.5,
45,2001,208000,1,7.2,17,12,4,2683,4,1.6,4.0,11.6,
216,1396,170000,0,7.9,17,23,14,400,3,2.0,4.0,10.5,
178,1401,26000,1,6.6,24,23,1,2476,2,1.6,4.0,11.6,
18,1401,15000,0,8.4,17,18,1,2793,1,2.0,4.0,14.0,
53,1397,63000,1,6.9,17,18,1,1001,3,1.5,4.0,13.0,
24,2014,99000,0,6.5,22,16,1,651,3,2.0,4.0,6.2,
62,1396,69000,0,7.7,26,20,1,2491,2,1.6,4.0,12.5,
216,1394,165000,0,7.9,24,3,4,2476,3,2.0,4.0,10.5,
71,1396,160000,1,6.9,24,18,1,440,3,1.6,4.0,12.0,
43,2015,203000,0,8.1,17,18,1,1154,1,2.5,4.0,9.7,
91,1397,109000,1,7.5,17,24,6,2494,3,1.7,4.0,12.0,
155,2014,250000,0,9.6,17,3,14,2398,1,2.4,4.0,10.4,
88,2017,151700,0,7.2,28,24,11,454,1,1.6,4.0,12.5,
205,1400,32000,1,7.0,17,18,1,2447,2,1.5,4.0,13.0,
139,1385,275000,1,13.0,24,3,7,1665,5,2.4,4.0,15.2,
91,1396,190000,1,8.3,17,24,1,68,3,1.8,4.0,13.1,
106,2018,95000,0,5.8,17,18,1,3118,3,1.8,4.0,7.9,
97,1397,60000,0,6.7,17,18,1,2696,2,1.6,4.0,8.2,
205,1400,46000,1,7.0,17,14,12,1993,2,1.5,4.0,13.0,
32,2014,104000,0,6.9,21,18,1,830,3,1.8,4.0,7.8,
86,1396,90000,1,13.8,0,18,1,2310,4,2.4,4.0,21.0,
38,1401,22000,1,7.1,24,18,1,2718,3,1.6,4.0,12.5,
158,2014,120000,0,9.4,17,19,1,2476,1,2.4,4.0,11.6,
190,1401,41000,0,6.9,17,18,1,680,3,1.5,4.0,10.1,
68,1400,1500,0,7.3,24,18,1,805,1,1.5,4.0,13.0,
176,1397,240000,1,6.4,17,18,12,2168,2,1.4,4.0,14.1,
15,1401,36500,1,7.2,29,18,1,2891,1,1.6,4.0,11.6,
100,1400,75000,1,7.2,17,18,1,2476,3,1.5,4.0,13.2,
93,1383,163000,1,7.2,29,24,1,32,3,1.6,4.0,11.6,
211,2013,190000,0,9.6,17,19,1,888,1,2.4,4.0,10.4,
47,2012,167000,0,12.4,24,18,4,3045,5,2.7,4.0,13.5,
113,1402,8000,0,7.9,24,15,1,2070,5,2.0,4.0,8.1,
46,2008,171000,0,7.2,24,24,1,3119,5,1.6,4.0,11.6,
122,1396,85000,0,6.5,24,18,14,2512,1,1.5,4.0,12.0,
194,1397,54000,0,6.7,23,19,1,686,1,1.5,4.0,10.2,
212,2014,152000,0,8.1,17,18,1,257,3,2.4,4.0,10.0,
176,1396,127000,1,6.4,17,18,4,1902,2,1.4,4.0,14.1,
100,1402,8200,1,7.2,17,18,1,2476,3,1.5,4.0,13.2,
15,1398,111000,0,6.1,17,20,1,2144,1,1.5,4.0,12.7,
64,1402,9800,0,8.1,8,18,1,2476,3,1.7,4.0,10.5,
126,1396,77000,0,7.6,17,18,1,2476,3,2.0,4.0,9.2,
165,1391,335000,1,6.7,17,18,5,2476,2,1.3,4.0,13.8,
62,1397,64000,0,7.7,8,18,1,2476,2,1.6,4.0,12.5,
204,1398,69000,1,7.0,17,18,1,2476,2,1.5,4.0,13.0,
184,1400,57000,1,7.5,17,3,1,2175,3,1.6,4.0,13.2,
86,1383,200000,1,13.8,0,18,5,1922,4,2.4,4.0,21.0,
184,1388,232000,0,8.2,28,18,1,1421,3,1.6,4.0,15.0,
170,1385,188000,1,7.2,28,3,5,2240,3,1.6,4.0,11.6,
64,1401,16000,1,7.8,17,18,1,2476,3,1.7,4.0,10.0,
114,1400,22000,0,8.1,8,18,1,323,1,1.5,4.0,11.9,
56,1397,33000,0,7.7,24,18,1,1417,1,2.0,4.0,11.7,
178,1400,29000,1,6.6,17,3,1,2476,2,1.6,4.0,11.6,
176,1398,130000,1,6.4,24,18,1,1574,2,1.6,4.0,11.6,
64,1401,38000,0,7.8,8,18,1,361,3,1.7,4.0,10.0,
145,1401,8300,0,8.0,24,18,1,926,1,1.5,4.0,9.0,
91,1400,62000,1,8.3,17,18,1,1464,3,1.8,4.0,13.1,
126,1390,200000,0,7.6,24,18,7,627,3,2.0,4.0,9.2,
50,2007,190000,0,8.2,17,24,1,2476,3,2.4,4.0,10.5,
111,1401,35000,0,8.4,17,18,1,2450,5,1.5,4.0,11.6,
178,1400,28000,1,6.6,17,18,1,227,2,1.6,4.0,11.6,
174,2010,111000,0,7.2,24,16,1,1104,5,1.6,4.0,11.6,
113,1402,25000,0,7.9,24,11,1,2949,5,2.0,4.0,8.1,
145,1397,69000,0,8.0,8,16,1,2040,1,1.5,4.0,9.0,
177,1395,114000,1,6.6,3,18,12,912,3,1.6,4.0,11.4,
73,1401,48000,1,6.8,17,18,1,293,3,1.6,4.0,12.0,
176,1390,240000,1,6.4,1,18,12,197,2,1.6,4.0,11.6,
176,1398,78200,1,6.4,17,18,2,390,2,1.4,4.0,14.1,
91,1399,72800,1,8.3,17,24,1,566,3,1.8,4.0,13.1,
49,2008,315000,0,7.2,17,12,1,2476,3,1.6,4.0,11.6,
12,1394,200000,1,6.3,29,18,1,2715,2,1.5,4.0,11.8,
214,1385,115000,1,7.0,6,12,5,1187,3,1.5,4.0,11.3,
212,2017,120000,0,8.1,17,16,1,2319,3,2.4,4.0,9.5,
53,1390,235000,1,6.9,24,3,5,2746,3,1.5,4.0,13.0,
46,2008,151000,0,7.2,17,24,14,812,5,1.6,4.0,11.6,
95,1397,153000,0,9.7,24,18,6,1402,1,2.4,4.0,12.0,
86,1402,6000,1,13.8,0,0,1,2537,4,2.4,4.0,21.0,
178,1403,900,1,6.6,17,18,1,1434,2,1.6,4.0,11.6,
184,1401,33000,1,7.5,17,24,1,168,3,1.6,4.0,13.2,
205,1399,17000,1,7.0,24,18,1,2476,2,1.5,4.0,13.0,
180,1388,120000,1,7.2,28,18,1,2477,3,1.6,4.0,11.6,
161,2010,190000,0,11.5,17,18,1,2476,5,3.8,6.0,8.5,
4,1400,31000,0,9.6,24,12,1,109,1,1.5,4.0,12.7,
146,1397,63000,0,9.7,28,22,1,1371,1,1.8,4.0,10.5,
11,1394,137000,1,6.3,17,18,2,1999,3,1.5,4.0,11.8,
112,1401,44500,0,7.0,24,16,1,936,1,1.6,4.0,8.9,
75,1396,224000,1,6.9,17,3,1,1851,3,1.6,4.0,10.2,
115,1402,11800,0,7.2,21,18,1,2241,5,1.5,4.0,9.5,
177,1393,187000,1,6.6,17,3,7,931,3,1.6,4.0,11.4,
28,1396,70000,0,6.7,24,3,9,2988,3,1.5,4.0,14.0,
178,1403,12700,1,6.3,17,18,1,2379,2,1.4,4.0,11.6,
123,1392,167000,1,8.2,28,24,14,1263,1,1.8,4.0,13.0,
176,1394,190000,1,6.4,17,18,10,3063,2,1.6,4.0,11.6,
50,2016,56000,0,7.5,8,12,1,372,3,2.5,4.0,9.3,
58,1396,120000,0,7.6,17,18,1,2898,3,1.8,4.0,10.5,
146,1402,16000,0,8.6,17,18,1,1291,1,1.8,4.0,10.5,
140,1381,295000,0,10.7,28,24,7,1786,3,3.0,6.0,9.6,
95,1390,180000,0,9.7,8,18,5,2204,1,2.4,4.0,12.0,
165,1393,100789,1,6.4,17,18,1,2476,2,1.3,4.0,13.4,
64,1401,39000,1,7.8,17,18,1,2174,3,1.7,4.0,10.0,
216,1397,96000,0,7.9,17,18,1,8,3,2.0,4.0,10.5,
188,1396,280000,0,7.2,24,18,1,2476,1,1.6,4.0,15.0,
212,2014,130000,0,8.1,18,18,14,1632,3,2.4,4.0,10.0,
89,1401,28500,1,7.0,17,18,1,2476,3,1.5,4.0,12.8,
55,1400,17000,0,7.6,24,18,1,2286,1,1.6,4.0,10.8,
216,1395,125000,0,7.9,24,3,7,486,3,2.0,4.0,10.5,
24,2013,130000,0,6.4,17,24,1,1869,3,2.0,4.0,7.9,
155,2010,120000,0,10.9,8,18,1,2095,1,2.7,6.0,10.5,
38,1400,18000,1,7.1,8,18,1,92,3,1.6,4.0,12.5,
